"","logFC","logCPM","F","PValue","FDR"
"MAGI1",-0.761428265166652,5.11999136596075,8.25996766039398,0.00583706847485304,0.330614207404321
"BST2",0.882117221672587,4.0434172730094,8.25308910830349,0.00585616758258481,0.330614207404321
"AASDH",-0.563015664005703,5.60442881661372,8.24863813443897,0.00585760647646717,0.330614207404321
"PARD3",-0.527238343571516,6.10300731592443,8.21832552733278,0.00594265891774411,0.330955269355684
"ZNF510",-0.475765510283631,5.24939725192101,8.21400972262097,0.00595487390474902,0.330955269355684
"COPS2",-0.442966660525833,5.6408666048068,8.20198404717945,0.0059890499688874,0.330955269355684
"CLOCK",-0.648687352279516,7.1092488202181,8.17468182971272,0.00607503857275799,0.330955269355684
"SMARCD2",-0.347431351978141,5.38851983202855,8.16935225415642,0.00608283347255218,0.330955269355684
"SHMT1",-0.548432242640355,5.3813694684152,8.16303461633402,0.00610116860734519,0.330955269355684
"IFIT3",0.738426896395829,4.90442882262938,8.16638673439047,0.00610228607485244,0.330955269355684
"GPAM",-0.64853109316202,5.97353158605006,8.08915011063425,0.00632585518382774,0.341174456247776
"PCDHB13",-0.864360379955785,4.92470903533538,8.07909503343489,0.00636187040922607,0.341221204048435
"GRAMD1B",0.772574162250281,3.31332722886189,8.0474030806211,0.00645253693467296,0.343616621186798
"RPAIN",-0.459557266904698,4.81443044783817,8.03766948517886,0.00647732196921962,0.343616621186798
"IFIT2",0.8008821329943,4.83022374606221,8.01950906224116,0.00654547894378374,0.345345160794851
"ZNF468",-0.62117198238862,5.55201683908367,7.97349752737759,0.00668139085012149,0.350610499313402
"CST7",0.891245195684373,2.01186387930661,7.95865838749323,0.00672816785319957,0.351166954402481
"HLCS",-0.384014773950463,5.42547781461414,7.9042523307657,0.00690464596463762,0.355484054558748
"UBE3A",-0.377691154806967,8.29317890408593,7.90045269330249,0.0069172432142447,0.355484054558748
"ZNF658",-0.404643495564183,6.75151219447174,7.89940105998307,0.00692073406588416,0.355484054558748
"ZNF268",-0.597675393823432,5.17316191190357,7.88444380985792,0.00697058586673829,0.355941072488957
"DENND6A",-0.342474459740292,5.85645819429579,7.84181465951182,0.00711475807518339,0.355941072488957
"LDB3",1.40265919865375,4.51942699809521,7.84337655456682,0.00712166648860856,0.355941072488957
"GNAS",-0.484423739526303,10.4337317133806,7.83597037964649,0.00713476757965995,0.355941072488957
"ATL1",-0.628668456329368,4.27905154185548,7.82631485299395,0.00716795623751614,0.355941072488957
"FAM26F",1.17226067948934,2.25614470967601,7.82937560486611,0.00716971070159522,0.355941072488957
"ZNF836",-0.492510778765387,4.91614868996989,7.78963349354015,0.00729553375486561,0.355941072488957
"SLC39A9",-0.554053232721695,4.66497349402549,7.78165339570001,0.00732360476887044,0.355941072488957
"ITGAL",1.14255848883496,5.99462336333288,7.77386249329104,0.00736359987191782,0.355941072488957
"IFT88",-0.486807727398865,5.36890941197035,7.76725882350414,0.00737452838395127,0.355941072488957
"ZNF84",-0.62187946134677,6.04424758535602,7.75351611161393,0.00742789763198862,0.355941072488957
"ARHGEF12",-0.352214308374704,8.32343354113181,7.74916265238352,0.00743907831984942,0.355941072488957
"ZNF443",-0.591342091079967,4.95213880564015,7.74607806361259,0.0074501406047754,0.355941072488957
"TRIM16",-0.444911243482092,3.46968589865127,7.72833040202325,0.00751412771409583,0.355941072488957
"UCHL1",-1.58023473939351,4.81132746666178,7.72721235260757,0.00753081641139241,0.355941072488957
"CTAGE4",-1.17512721844119,7.94700181566024,7.72164697401695,0.0075510316409105,0.355941072488957
"ZNF571",-0.810647654946807,3.64631933972348,7.71260065699038,0.00758401318873038,0.355941072488957
"MYO1G",0.839182530335397,4.18165812036539,7.71107338091949,0.00758959641586467,0.355941072488957
"DYRK1A",-0.311861399333579,6.52853659707495,7.66337114825784,0.00775332677610835,0.359078306973543
"MMP16",-1.54783455248003,5.59922426207003,7.66625245960706,0.00775539644433633,0.359078306973543
"DOCK4",-0.627179393718724,7.64465226467672,7.6613760057387,0.00776745410634981,0.359078306973543
"TLE4",-0.847620671756029,4.96523438747244,7.64589430703811,0.00783196478700177,0.360344616835134
"RFK",-0.477879531485007,3.53106808129666,7.62378147610712,0.007903042477195,0.36189969985193
"EGLN1",0.554273544253872,7.21173107362896,7.61040387620739,0.00795432043671378,0.362537759622617
"TSPAN31",-0.56217744268934,4.03805110971157,7.58625566378865,0.0080477757681767,0.363584937263305
"ATP2A1",1.32807330271853,4.87725142956797,7.58848997021351,0.00805220040292652,0.363584937263305
"AP4E1",-0.291076498735044,5.68610697828202,7.544544344463,0.00821194573980447,0.3658949932856
"CD80",0.905978795743823,2.27453077131312,7.53454308144996,0.00826078246322936,0.3658949932856
"ANKRD50",-0.582863598002001,6.22820991481422,7.52789112660534,0.00828035627029276,0.3658949932856
"SAMD9L",0.753833769976518,6.17740169543818,7.52409463788651,0.00830707140043595,0.3658949932856
"ARHGAP42",-0.640949008097201,5.57684569643917,7.51579653657217,0.0083351169162681,0.3658949932856
"ARHGEF5",-1.24874480796147,7.37869208090478,7.49558107907405,0.00842263747785166,0.3658949932856
"RRM2B",-0.375881481214035,5.55184845870731,7.48939441521315,0.00843446280506568,0.3658949932856
"UBD",1.71172934512548,5.24417355865257,7.49254830590114,0.00843502902771238,0.3658949932856
"PSMB8",0.68040258345584,6.24046775165223,7.48201456616677,0.00847821862587778,0.3658949932856
"ZNF570",-0.748131473435902,3.84735682981138,7.47366833560216,0.00851160092144361,0.3658949932856
"REC8",0.571139296929353,3.31147211993532,7.46909805272664,0.00851795101797956,0.3658949932856
"FBXO6",0.668221065541176,2.73793793577455,7.45969300708915,0.00855693413867403,0.365950293472456
"POLR2B",-0.587995488986911,7.82962312158667,7.44611056770759,0.00861582281720715,0.366277635750201
"TNNT3",2.08109894525129,5.14903617092612,7.44304393111605,0.00864004723803008,0.366277635750201
"PLS3",-0.556210679161878,7.76302980994441,7.41989160748207,0.00872400834228511,0.368083453262296
"PSTPIP1",0.810779013450311,3.26770566519337,7.39444804231756,0.00884643602338149,0.368083453262296
"MRPS33",-0.817641171983127,4.43177691306549,7.3844057925682,0.00888973249042296,0.368083453262296
"CD8A",1.25040282742026,5.72542912172299,7.38426547079089,0.00889033906390138,0.368083453262296
"ZNF649",-0.516424409210099,3.90405161642362,7.3779440262951,0.00890383147022646,0.368083453262296
"MAP4K1",0.894297005107673,4.64347281094015,7.36476448923391,0.00897506399955119,0.368083453262296
"PEX2",-0.431630216621144,4.77836582163957,7.35782326509156,0.00899147374012197,0.368083453262296
"EPSTI1",0.800916535084045,5.66827512891931,7.3593295130985,0.00899882899304714,0.368083453262296
"ZNF184",-0.49856075191788,4.22668764525857,7.34341783328018,0.00905478144110544,0.368083453262296
"ZNF493",-0.848558751092216,6.62406266358935,7.34500157959121,0.00906179906568693,0.368083453262296
"TOB1",-0.517961486684649,4.5008957280535,7.32114052690552,0.00915361400626771,0.368817668501433
"KIAA1211",-0.996392729808866,5.22408710958867,7.32379513314022,0.00915585683033018,0.368817668501433
"YWHAE",-0.378899773867635,8.07071534130787,7.2938327234873,0.00927632375107972,0.369980535600754
"IREB2",-0.376045345240408,6.42679416861999,7.29382907545174,0.00927634025960849,0.369980535600754
"BPTF",-0.353121986126975,8.80088152980558,7.28442899246934,0.00931898207208708,0.369980535600754
"ICAM1",0.677840005164814,5.30862644634836,7.27586106303789,0.00937086034089501,0.369980535600754
"IL18BP",0.647421247709062,3.39339913431964,7.27208814259139,0.00937527933228116,0.369980535600754
"CRK",-0.378279921858078,3.43029961180497,7.2473435578263,0.00948924794380729,0.371519812781617
"INPP5K",-0.384422871780599,4.72190003943475,7.24395270306301,0.00950497941452784,0.371519812781617
"CFB",0.569852429353026,5.92617369774742,7.22965366222505,0.00957210954646117,0.371519812781617
"SFMBT2",0.633401791511854,5.1516121032187,7.23039026318631,0.00957366493283462,0.371519812781617
"CCDC50",-0.480236681981115,7.69701579630279,7.22239711011643,0.00960563174785599,0.371519812781617
"ARHGEF35",-1.29546947407811,6.83877254790745,7.20859649222978,0.00968517836730461,0.373109966626163
"HNRNPA1",-0.502963018015145,10.8551135931574,7.18499809789875,0.00978295014928979,0.37489939426802
"ICE2",-0.363207004786878,5.88613787688514,7.17572132758561,0.00982746792289571,0.37489939426802
"OAS3",0.673184084655465,5.37313355792079,7.17435412917274,0.00984748099900547,0.37489939426802
"MX1",0.83854427078719,6.0533500000501,7.15722187793703,0.00993159598793156,0.375216988865523
"PPP4R1",-0.392945917897237,6.2439500423803,7.15388130442339,0.0099331238296703,0.375216988865523
"TRAF3IP3",0.90111348219181,3.77814903840607,7.13242975904437,0.0100528781128831,0.376737952455986
"CD48",1.06314003043156,4.1789221745058,7.13145641584871,0.0100576715563469,0.376737952455986
"LRRC1",-0.692133013314688,4.03292044655802,7.12345555072227,0.0100919646866235,0.376737952455986
"ASPH",-0.380266015629315,7.49035002484962,7.11411235005411,0.0101286161507017,0.376737952455986
"JAK2",0.538481713620633,6.20609759249014,7.0837591828404,0.0102805633750264,0.380305843299506
"EDNRA",-0.870693591739456,3.95573496373826,7.08230824974326,0.010302888008629,0.380305843299506
"ZNF253",-0.721035691471405,6.33519560617736,7.0464502019533,0.0104857878020269,0.383336975421441
"ZNF439",-0.727408474814873,5.96569800855192,7.04521440516084,0.0104921521815042,0.383336975421441
"BTN3A2",0.637036237860948,7.3852970437982,7.04278955287343,0.0105034647159151,0.383336975421441
"UBE2H",-0.281965995615982,5.34746559851571,6.997894597965,0.0107236220112535,0.385987891351857
"CCDC136",-1.04768777412202,4.32059172581192,6.99916592271697,0.0107322449995735,0.385987891351857
"PSME2",0.532785978965678,6.85803524548572,6.99483801899901,0.010739762018336,0.385987891351857
"OAS1",0.676359847230422,4.90127206292594,6.99694395237517,0.0107425566846614,0.385987891351857
"CEP128",0.517907249142871,5.72929693507621,6.97823242413621,0.0108278974057412,0.385987891351857
"AREG",-1.4168249542909,4.44705444920128,6.97900775738266,0.0108391739672931,0.385987891351857
"MUC1",-1.17227662506643,4.39957355449994,6.97137416806933,0.0108799605893272,0.385987891351857
"NAA16",-0.437159924977092,4.91453260873749,6.96583853465455,0.0108941782272774,0.385987891351857
"DIXDC1",-0.515413679678472,4.58168653782792,6.95089505716948,0.0109746661157253,0.387425667823495
"TTF2",0.451603602932693,5.20471775213547,6.94304412888411,0.0110172047449267,0.387518201680249
"SIRPG",1.31493701940623,3.07916603489045,6.91841529389937,0.0111674402970412,0.391363221119464
"SP100",0.401034936365609,7.41595976962668,6.90165546915205,0.0112443684076495,0.391363221119464
"PARP9",0.566847983798572,6.72167784900036,6.90137468287108,0.0112504619584951,0.391363221119464
"TRPV4",-0.924628789851628,5.17683021851144,6.88462822277241,0.0113550481268464,0.391363221119464
"HSPA1B",0.968159269428875,9.13855030139756,6.87667062975445,0.0113997182685527,0.391363221119464
"ARHGEF25",-0.677795608675449,5.01117324001617,6.8760348437754,0.0114032952985547,0.391363221119464
"ZNF254",-0.749709230217623,7.04232374693966,6.87507219144348,0.0114087135946445,0.391363221119464
"PUF60",-0.376171464064299,5.10897699141637,6.85227975240898,0.0115218821963147,0.392841983828544
"ITGB7",0.672528176257553,4.33394997954504,6.8519904352052,0.0115338712828766,0.392841983828544
"IFI6",0.877019754526299,4.25228404176959,6.84607363573259,0.0115732187242443,0.392841983828544
"CNPY4",-0.334712354578084,3.22334689378237,6.8196992205768,0.0117089699120073,0.395057862770523
"RPP14",-0.32234147591826,3.96461279845831,6.81781510830523,0.0117198871526484,0.395057862770523
